84.8983327547709,86.59166594346365,87.25000023841858,88.42999835809073,88.63666554292041,88.62666686375934,88.48333160082498
1,3,5,10,30,50,100
84.42166646321616,86.67500019073486,87.59666681289673,88.37666710217795,89.07000223795572,88.92500003178915,88.76166641712189
1,3,5,10,30,50,100
84.01333491007486,86.53666575749716,87.29166587193805,88.38333288828531,89.00333344936371,88.83000016212465,88.98333211739859
1,3,5,10,30,50,100
