1.018779993057251,1.0390999913215637,1.047000002861023,1.0611599802970888,1.063639986515045,1.0635200023651121,1.0617999792098998
1,3,5,10,30,50,100
1.0130599975585939,1.0401000022888183,1.0511600017547607,1.0605200052261352,1.0688400268554688,1.0671000003814697,1.0651399970054627
1,3,5,10,30,50,100
1.0081600189208983,1.0384399890899658,1.0474999904632567,1.0605999946594238,1.0680400013923645,1.0659600019454958,1.067799985408783
1,3,5,10,30,50,100
